name,vendor,link,price,description,characteristics,reviews
"Abaisseur de Tension 3,3V, 600mA D36V6F3 Pololu",Pololu,https://eu.robotshop.com//fr/products/abaisseur-tension-33v-600ma-d36v6f3-pololu#,,,,
MB7386 HRXL-MaxSonar-WRLT Télémètre de précision à ultrasons haute performance,Maxbotix,https://eu.robotshop.com//fr/products/mb7386-hrxl-maxsonar-wrlt-telemetre-precision-ultrasons-haute-performance#,,,,
LED Blanche de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/led-blanche-remplacement-pour-snap-circuits#,,,,
"Entretoise en Aluminium 6-32 x 1/2"" Actobotics (4pk)",ServoCity,https://eu.robotshop.com//fr/products/entretoise-en-aluminium-6-32-x-1-2-actobotics-4pk#,,,,
Câble d'extension USB Micro-B à montage sur panneau (6 pouces),Sparkfun Electronics,https://eu.robotshop.com//fr/products/cable-extension-usb-micro-b-montage-sur-panneau-6-pouces#,,,,
Régulateur 25W Ajustable Dimension Engineering,Dimension Engineering,https://eu.robotshop.com//fr/products/regulateur-25w-ajustable-dimension-engineering#,,,,
Potentiomètre 10K à 3 Pin 3/4 de Tour,Parallax,https://eu.robotshop.com//fr/products/potentiometre-10k-3-pin-3-4-tour#,,,,
Platine de Déploiement Capteur de Distance ToF et Régulateur de Tension - VL6180,Pololu,https://eu.robotshop.com//fr/products/platine-deploiement-capteur-distance-tof-regulateur-tension-vl6180#,,,,
"""Pillow Block"" 1"" Actobotics",ServoCity,https://eu.robotshop.com//fr/products/pillow-block-1-actobotics#,,,,
Kit de Sonar Pivotant (120°),DFRobot,https://eu.robotshop.com//fr/products/kit-sonar-pivotant-120#,,,,
"Feuilles d'Acrylique Rouges 3mm 4"" x 5"" (5pk)",Carbide 3D,https://eu.robotshop.com//fr/products/feuilles-acrylique-rouges-3mm-4-x-5-5pk#,,,,
Clavier Bluetooth pour Raspberry Pi 3 SunFounder,Sunfounder,https://eu.robotshop.com//fr/products/clavier-bluetooth-pour-raspberry-pi-3-sunfounder#,,,,
Organe de Couleur de Remplacement pour Snap Circuits,Elexol,https://eu.robotshop.com//fr/products/organe-couleur-remplacement-pour-snap-circuits#,,,,
Moyeu à Clé pour Essieu de 16mm avec Vis de Réglage,Nexus Robot,https://eu.robotshop.com//fr/products/moyeu-cle-pour-essieu-16mm-vis-reglage#,,,,
Module NVIDIA Jetson TX2,NVIDIA,https://eu.robotshop.com//fr/products/module-nvidia-jetson-tx2#,,,,
Kit Blindage de Prototypes pour Arduino SparkFun,Sparkfun Electronics,https://eu.robotshop.com//fr/products/kit-blindage-prototypes-pour-arduino-sparkfun#,,,,
Adaptateur secteur 5V 3A USB-C avec interrupteur - Prise UE,Cytron,https://eu.robotshop.com//fr/products/adaptateur-secteur-5v-3a-usb-c-interrupteur-prise-ue#,,,,
Kit de Vision pour Robot - Dobot Magician v2,Dobot,https://eu.robotshop.com//fr/products/kit-vision-pour-robot-dobot-magician-v2#,,,,
Carte de contrôle environnemental Kitronik pour BBC micro:bit,Kitronik,https://eu.robotshop.com//fr/products/carte-controle-environnemental-kitronik-pour-bbc-microbit#,,,,
Module GPS NEO-7M Velleman pour Arduino,Whadda,https://eu.robotshop.com//fr/products/module-gps-neo-7m-velleman-pour-arduino#,,,,
Kit de réseau de télémètres TeraRanger Evo Mini ToF (8 capteurs),Technology Will Save us,https://eu.robotshop.com//fr/products/kit-reseau-telemetres-teraranger-evo-mini-tof-8-capteurs#,,,,
Contrôleur de Robot Arduino Genesis JSumo (avec Arduino Nano),JSumo Ultimate Robot Parts,https://eu.robotshop.com//fr/products/controleur-robot-arduino-genesis-jsumo-avec-arduino-nano#,,,,
"Fils Connecteurs 8"" de Remplacement pour Snap Circuits (Jaune)",Elenco,https://eu.robotshop.com//fr/products/fils-connecteurs-8-remplacement-pour-snap-circuits-jaune#,,,,
Carte de Base IoT 4G/PoE Industrielle Waveshare pour Raspberry Pi CM3/CM3+,Waveshare,https://eu.robotshop.com//fr/products/carte-base-iot-4g-poe-industrielle-waveshare-pour-raspberry-pi-cm3-cm3#,,,,
Microcontrôleur Seeeduino MEGA Seeedstudio,SeeedStudio,https://eu.robotshop.com//fr/products/microcontroleur-seeeduino-mega-seeedstudio#,,,,
Capteur de détection de proximité haute performance Maxbotix ParkSonar-EZ-144 - 12 pieds,Maxbotix,https://eu.robotshop.com//fr/products/capteur-detection-proximite-haute-performance-maxbotix-parksonar-ez-144-12-pieds#,,,,
Module enviro:bit pour micro:bit Pimoroni,Pimoroni,https://eu.robotshop.com//fr/products/module-envirobit-pour-microbit-pimoroni#,,,,
Capteur d'Humidité & Température du sol sans fil Seeedstudio SenseCAP LoRaWAN 915MHz,SenseCAP,https://eu.robotshop.com//fr/products/capteur-humidite-temperature-du-sol-sans-fil-seeedstudio-sensecap-lorawan-915mhz#,,,,
4x Sept Affichages LED SFE (Rouge),Sparkfun Electronics,https://eu.robotshop.com//fr/products/4x-sept-affichages-led-sfe-rouge#,,,,
"Ensemble d'Objectifs 50° M12 pour Caméra Raspberry Pi HQ, a/ Trépied Portable",ArduCAM,https://eu.robotshop.com//fr/products/ensemble-objectifs-50-m12-pour-camera-raspberry-pi-hq-a-trepied-portable#,,,,
Micro-interrupteur à levier court (2x),Phidgets,https://eu.robotshop.com//fr/products/micro-interrupteur-levier-court-2x#,,,,
Sunfounder Module de surveillance de la fréquence cardiaque PulseSensor,Sunfounder,https://eu.robotshop.com//fr/products/sunfounder-module-surveillance-la-frequence-cardiaque-pulsesensor#,,,,
Kit pour Bricoleur micro:bit ElecFreaks sans micro:bit,ELECFreaks,https://eu.robotshop.com//fr/products/kit-pour-bricoleur-microbit-elecfreaks-sans-microbit#,,,,
Micromoteur sans Noyau DFRobot 8x16mm (4pcs),DFRobot,https://eu.robotshop.com//fr/products/micromoteur-sans-noyau-dfrobot-8x16mm-4pcs#,,,,
Carbide 3D BitZero V2 pour Nomad 3,Carbide 3D,https://eu.robotshop.com//fr/products/carbide-3d-bitzero-v2-pour-nomad-3#,,,,
Câble micro HDMI vers HDMI (3 pieds),Sparkfun Electronics,https://eu.robotshop.com//fr/products/cable-micro-hdmi-vers-hdmi-3-pieds#,,,,
Module d'Extension IO pour Raspberry Pi Zero/Zero W,DFRobot,https://eu.robotshop.com//fr/products/module-extension-io-pour-raspberry-pi-zero-zero-w#,,,,
Courroie de distribution FingerTech S3M 130T,Fingertech Robotics,https://eu.robotshop.com//fr/products/courroie-distribution-fingertech-s3m-130t#,,,,
Communateur S6 de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/communateur-s6-remplacement-pour-snap-circuits#,,,,
Kit Entretoises en Nylon M3 x 30mm (10),DFRobot,https://eu.robotshop.com//fr/products/kit-entretoises-en-nylon-m3-x-30mm-10#,,,,
Plaque à Vis Unique (24pk),ServoCity,https://eu.robotshop.com//fr/products/plaque-vis-unique-24pk#,,,,
Câble USB industriel Marvelmind,Marvelmind Robotics,https://eu.robotshop.com//fr/products/cable-usb-industriel-marvelmind#,,,,
"Paire d'Hélices à Rotation Inverse 12"" x 4.5""",Maytech,https://eu.robotshop.com//fr/products/paire-helices-rotation-inverse-12-x-45#,,,,
Module de protection de batterie 18650 (12V 10A),DFRobot,https://eu.robotshop.com//fr/products/module-protection-batterie-18650-12v-10a#,,,,
"Abaisseur de Tension 3.3V, 600mA D24V6F3",Pololu,https://eu.robotshop.com//fr/products/abaisseur-tension-33v-600ma-d24v6f3#,,,,
OSEPP Module de Capteur de Son,OSEPP ELECTRONICS,https://eu.robotshop.com//fr/products/osepp-module-capteur-son#,,,,
Platine de Projet 28 Pins PICAXE,Revolution Education (PICAXE),https://eu.robotshop.com//fr/products/platine-projet-28-pins-picaxe#,,,,
Carte de servodriver Kitronik Compact 16 pour BBC micro:bit,Kitronik,https://eu.robotshop.com//fr/products/carte-servodriver-kitronik-compact-16-pour-bbc-microbit#,,,,
Dissipateur de chaleur Seeedstudio Armor Lite avec ventilateur PWM pour Raspberry Pi 4B,SeeedStudio,https://eu.robotshop.com//fr/products/dissipateur-chaleur-seeedstudio-armor-lite-ventilateur-pwm-pour-raspberry-pi-4b#,,,,
Poulie de Synchronisation 10 Dents Actobotics (0.25 In),ServoCity,https://eu.robotshop.com//fr/products/poulie-synchronisation-10-dents-actobotics-025-in#,,,,
Contrôleur de Moteurs V2 pour Arduino,SeeedStudio,https://eu.robotshop.com//fr/products/controleur-moteurs-v2-pour-arduino#,,,,
Capteur de Couleur Modern Robotics,Modern Robotics,https://eu.robotshop.com//fr/products/capteur-couleur-modern-robotics#,,,,
Moyeu de Montage 3mm en Aluminium,Nexus Robot,https://eu.robotshop.com//fr/products/moyeu-montage-3mm-en-aluminium#,,,,
Carte d'extension GPIO micro: bit,Cytron,https://eu.robotshop.com//fr/products/carte-extension-gpio-micro-bit#,,,,
"Moteur à Engrenage Cylindrique 360:1 6V, 26RPM, 188 oz-in - Gold Spark",Fingertech Robotics,https://eu.robotshop.com//fr/products/moteur-engrenage-cylindrique-3601-6v-26rpm-188-oz-in-gold-spark#,,,,
Digilent MCC USB-1608FS-Plus Périphérique DAQ USB simultané,Digilent,https://eu.robotshop.com//fr/products/digilent-mcc-usb-1608fs-plus-peripherique-daq-usb-simultane#,,,,
Kit d'en-têtes Raspberry Pi Pico,Sparkfun Electronics,https://eu.robotshop.com//fr/products/kit-en-tetes-raspberry-pi-pico#,,,,
Actuateur Linéaire Miniature Actuonix T16 12V 100mm 22:1 avec Potentiomètre,Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-actuonix-t16-12v-100mm-221-potentiometre#,,,,
Capteur de qualité de l'air SparkFun - SGP40 (Qwiic),Sparkfun Electronics,https://eu.robotshop.com//fr/products/capteur-qualite-l39air-sparkfun-sgp40-qwiic#,,,,
Kit de Poutre Double en Aluminium 08 OSEPP,OSEPP ELECTRONICS,https://eu.robotshop.com//fr/products/kit-poutre-double-en-aluminium-08-osepp#,,,,
Kit de Développement Dagu Robot ESP-12E,Dagu,https://eu.robotshop.com//fr/products/kit-developpement-dagu-robot-esp-12e#,,,,
Module GPS Grove,SeeedStudio,https://eu.robotshop.com//fr/products/module-gps-grove#,,,,
Module de Charge et d'Augmentation de Tension MP2636,DFRobot,https://eu.robotshop.com//fr/products/module-charge-augmentation-tension-mp2636#,,,,
Moteur UAV Sans Brosse CW 1806-18A 2300KV avec ESC Energy Propel,Hitec,https://eu.robotshop.com//fr/products/moteur-uav-sans-brosse-cw-1806-18a-2300kv-esc-energy-propel#,,,,
Servomoteur Industriel Haute Puissance Torxis i01856 12V Invenscience,GearWurx,https://eu.robotshop.com//fr/products/servomoteur-industriel-haute-puissance-torxis-i01856-12v-invenscience#,,,,
Capteur de Température Ambiante à un Fil - MAX31820,Sparkfun Electronics,https://eu.robotshop.com//fr/products/capteur-temperature-ambiante-un-fil-max31820#,,,,
Capteur de Geste Skywriter,Pimoroni,https://eu.robotshop.com//fr/products/capteur-geste-skywriter#,,,,
Mini Module I2C Capteur de Gaz Naturel et Méthane MQ-4,National Control Devices,https://eu.robotshop.com//fr/products/mini-module-i2c-capteur-gaz-naturel-methane-mq-4#,,,,
"Roues en mousse FingerTech 2,00 x 0,50 po (paire)",Fingertech Robotics,https://eu.robotshop.com//fr/products/roues-en-mousse-fingertech-200-x-050-po-paire#,,,,
Adaptateur USB Xbee DFRobot,DFRobot,https://eu.robotshop.com//fr/products/adaptateur-usb-xbee-dfrobot#,,,,
Kit d'Inventeur Grove pour micro:bit,SeeedStudio,https://eu.robotshop.com//fr/products/kit-inventeur-grove-pour-microbit#,,,,
Wear Your Robot Kit Camera,Fused Realities,https://eu.robotshop.com//fr/products/wear-your-robot-kit-camera#,,,,
Moteur à Engrenage Cylindrique 12VDC 254RPM 14oz-in GHM-12,Lynxmotion,https://eu.robotshop.com//fr/products/moteur-engrenage-cylindrique-12vdc-254rpm-14oz-in-ghm-12#,,,,
Servomoteur Analogique Standard FS5103B,FeeTech,https://eu.robotshop.com//fr/products/servomoteur-analogique-standard-fs5103b#,,,,
"Extrusion d'Aluminium Noir 40x40mm, 500mm",Modular Assembly Technology,https://eu.robotshop.com//fr/products/extrusion-aluminium-noir-40x40mm-500mm#,,,,
Harnais de Câblage avec Connecteur pour Transformateur WH-02,Lynxmotion,https://eu.robotshop.com//fr/products/harnais-cablage-connecteur-pour-transformateur-wh-02#,,,,
Kit d'Autocollants Rouge Crazy2Fly,Lynxmotion,https://eu.robotshop.com//fr/products/kit-autocollants-rouge-crazy2fly#,,,,
"Actuateur Linéaire Miniature 6V L12 30mm 50:1, PLC/RC",Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-6v-l12-30mm-501-plc-rc#,,,,
"Ensemble de Filtre Rouge, Vert et Bleu de Remplacement pour Snap Circuits",Elenco,https://eu.robotshop.com//fr/products/ensemble-filtre-rouge-vert-bleu-remplacement-pour-snap-circuits#,,,,
Module Hub pour LEGO Core Legacy Modern Robotics,Modern Robotics,https://eu.robotshop.com//fr/products/module-hub-pour-lego-core-legacy-modern-robotics#,,,,
Adaptateur Xbee USB DFRobot V2,DFRobot,https://eu.robotshop.com//fr/products/adaptateur-xbee-usb-dfrobot-v2#,,,,
Convertisseur de Voltage DC-DC 1-12V,SeeedStudio,https://eu.robotshop.com//fr/products/convertisseur-voltage-dc-dc-1-12v#,,,,
Programmeur HPP-21 ''Plus''  pour Servomoteurs Numériques,Hitec,https://eu.robotshop.com//fr/products/programmeur-hpp-21-plus-pour-servomoteurs-numeriques#,,,,
Ethernet DFRobot et Bouclier PoE for Arduino - Chipset W5500,DFRobot,https://eu.robotshop.com//fr/products/ethernet-dfrobot-bouclier-poe-for-arduino-chipset-w5500#,,,,
Support Fixation pour Actuateurs MB1-P,Firgelli Automations,https://eu.robotshop.com//fr/products/support-fixation-pour-actuateurs-mb1-p#,,,,
Plate-Forme de Force Biométric Biosignalsplux,PLUX,https://eu.robotshop.com//fr/products/plate-forme-force-biometric-biosignalsplux#,,,,
Module RTC-DS1302 Horloge en Temps Réel,Sunfounder,https://eu.robotshop.com//fr/products/module-rtc-ds1302-horloge-en-temps-reel#,,,,
Accéléromètre ±16g à Trois Axes (BMA220),DFRobot,https://eu.robotshop.com//fr/products/accelerometre-16g-trois-axes-bma220#,,,,
Module de Caméra Raspberry Pi avec Focus Ajustable et Vision de Nuit,Waveshare,https://eu.robotshop.com//fr/products/module-camera-raspberry-pi-focus-ajustable-vision-nuit#,,,,
Microphone Externe Marvelmind IP67,Marvelmind Robotics,https://eu.robotshop.com//fr/products/microphone-externe-marvelmind-ip67#,,,,
Dissipateur thermique pour module de calcul Raspberry Pi 4 CM4,Elecrow,https://eu.robotshop.com//fr/products/dissipateur-thermique-pour-module-calcul-raspberry-pi-4-cm4#,,,,
ESC Multirotor AIR 20A T-Motor,T-Motor,https://eu.robotshop.com//fr/products/esc-multirotor-air-20a-t-motor#,,,,
Étiquette RFID 13.5 MHz : Porte-clef (5pk),Whadda,https://eu.robotshop.com//fr/products/etiquette-rfid-135-mhz-porte-clef-5pk#,,,,
Module de Capteur de Pression Numérique BMP280 DFRobot V1.0,DFRobot,https://eu.robotshop.com//fr/products/module-capteur-pression-numerique-bmp280-dfrobot-v10#,,,,
"Coupleur d'Axe à Vis Actobotics (1/4"" à 5mm)",ServoCity,https://eu.robotshop.com//fr/products/coupleur-axe-vis-actobotics-1-4-5mm#,,,,
Capteur d'Électrocardiographie Biosignalsplux (ECG) (4+6+4 cm),PLUX,https://eu.robotshop.com//fr/products/capteur-electrocardiographie-biosignalsplux-ecg-464-cm#,,,,
Kit de Poutre Double en Aluminium 09 OSEPP,OSEPP ELECTRONICS,https://eu.robotshop.com//fr/products/kit-poutre-double-en-aluminium-09-osepp#,,,,
"Actuateur Linéaire 1000lbs, 12V, 24po. Firgelli Automation",Firgelli Automations,https://eu.robotshop.com//fr/products/actuateur-lineaire-1000lbs-12v-24po-firgelli-automation#,,,,
Moteur UAV Sans Brosse T-Motor Navigator MN3510 630KV,T-Motor,https://eu.robotshop.com//fr/products/moteur-uav-sans-brosse-t-motor-navigator-mn3510-630kv#,,,,
module numérique Industrial Shields 10 E / S (CPU Arduino NANO),Industrial Shields,https://eu.robotshop.com//fr/products/module-numerique-industrial-shields-10-e-s-cpu-arduino-nano#,,,,
Affichage Tactile TFT LCD 320x480 pour Raspberry Pi,Waveshare,https://eu.robotshop.com//fr/products/affichage-tactile-tft-lcd-320x480-pour-raspberry-pi#,,,,
Éliminateur de Batterie de Remplacement pour Radio FM Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/eliminateur-batterie-remplacement-pour-radio-fm-snap-circuits#,,,,
Coque Argon NEO pour Raspberry Pi 4,SeeedStudio,https://eu.robotshop.com//fr/products/coque-argon-neo-pour-raspberry-pi-4#,,,,
Kit de Remplacement Support V Arrière VTail 500,Lynxmotion,https://eu.robotshop.com//fr/products/kit-remplacement-support-v-arriere-vtail-500#,,,,
"Moteur pas à pas bipolaire 200 Pas/Rev, 42x38mm, 2.8V, 1.7 A/Phase",Pololu,https://eu.robotshop.com//fr/products/moteur-pas-pas-bipolaire-200-pas-rev-42x38mm-28v-17-a-phase#,,,,
Kit Premium de 20 Connecteurs 6po. F / F,Adafruit Industries,https://eu.robotshop.com//fr/products/kit-premium-20-connecteurs-6po-f-f#,,,,
Capteur Biométrique de Volume de Sang Biosignalsplux (BVP),PLUX,https://eu.robotshop.com//fr/products/capteur-biometrique-volume-sang-biosignalsplux-bvp#,,,,
"30 pouces / 150T, (3/8 pouces) Large distribution XL",ServoCity,https://eu.robotshop.com//fr/products/30-pouces-150t-3-8-pouces-large-distribution-xl#,,,,
"Convertisseur Ethernet vers UART pour Raspberry Pi Pico, Ethernet 10/100M",Waveshare,https://eu.robotshop.com//fr/products/convertisseur-ethernet-vers-uart-pour-raspberry-pi-pico-ethernet-10-100m#,,,,
Capteur de Courant DC 10A Grove,SeeedStudio,https://eu.robotshop.com//fr/products/capteur-courant-dc-10a-grove#,,,,
"Contrôleur de Moteur Avancé MCP263 Dual 60A, 34VDC",Basicmicro,https://eu.robotshop.com//fr/products/controleur-moteur-avance-mcp263-dual-60a-34vdc-1#,,,,
6V 97 Tr/Min Motoréducteur en Métal,Pololu,https://eu.robotshop.com//fr/products/6v-97-tr-min-motoreducteur-en-metal#,,,,
Kit de commutateur M5Stack ATOM HUB,M5Stack,https://eu.robotshop.com//fr/products/kit-commutateur-m5stack-atom-hub#,,,,
Interface de Capteur de Courant ACS724 (0-30A),Pololu,https://eu.robotshop.com//fr/products/interface-capteur-courant-acs724-0-30a#,,,,
Blindage LCD et Clavier Compatible Arduino Freetronics,freetronics,https://eu.robotshop.com//fr/products/blindage-lcd-clavier-compatible-arduino-freetronics#,,,,
Base Ronde de Montage Actobotics,ServoCity,https://eu.robotshop.com//fr/products/base-ronde-montage-actobotics#,,,,
Support d'Arbre (Bride) pour Arbre de 16mm (2x),Phidgets,https://eu.robotshop.com//fr/products/support-arbre-bride-pour-arbre-16mm-2x#,,,,
Paquet de DEL 5mm RGB (5pk),Pololu,https://eu.robotshop.com//fr/products/paquet-del-5mm-rgb-5pk#,,,,
Pièce de Montage 90 Degrés 4-40 (pk de 10),Sparkfun Electronics,https://eu.robotshop.com//fr/products/piece-montage-90-degres-4-40-pk-10#,,,,
Capteur de vitesse 60 pouces,Hitec,https://eu.robotshop.com//fr/products/capteur-vitesse-60-pouces#,,,,
Roulement à Billes sans Collerette Alésage de 8mm Actobotics (Paire),ServoCity,https://eu.robotshop.com//fr/products/roulement-billes-sans-collerette-alesage-8mm-actobotics-paire#,,,,
Moteur 12V à Engrenage en Métal MP 34:1 Avec Encodeur (48 CPR),Pololu,https://eu.robotshop.com//fr/products/moteur-12v-engrenage-en-metal-mp-341-encodeur-48-cpr#,,,,
Transmetteur Type Jeté pour Niveau de Liquide Gravity,DFRobot,https://eu.robotshop.com//fr/products/transmetteur-type-jete-pour-niveau-liquide-gravity#,,,,
Moniteur HDMI 1024x600 à écran tactile 7 pouces RC070N pour Raspberry Pi 3B+/4B/Zero,Elecrow,https://eu.robotshop.com//fr/products/moniteur-hdmi-1024x600-ecran-tactile-7-pouces-rc070n-pour-raspberry-pi-3b-4b-zero#,,,,
Support à Batteries 4 x C,Lynxmotion,https://eu.robotshop.com//fr/products/support-batteries-4-x-c#,,,,
Capteur de vitesse 10 pouces,Hitec,https://eu.robotshop.com//fr/products/capteur-vitesse-10-pouces#,,,,
Câble d'Alimentation Haute Tension 1m 12 AWG,BlueRobotics,https://eu.robotshop.com//fr/products/cable-alimentation-haute-tension-1m-12-awg#,,,,
Boîte à Engrenages de Remplacement 33:1 pour FingerTech Silver Spark 16mm,Fingertech Robotics,https://eu.robotshop.com//fr/products/boite-engrenages-remplacement-331-pour-fingertech-silver-spark-16mm#,,,,
"Contrôleur de Deux Moteurs DC à 3A, 5V-28V Pololu - MC33926",Pololu,https://eu.robotshop.com//fr/products/controleur-deux-moteurs-dc-3a-5v-28v-pololu-mc33926#,,,,
Contrôleur de Moteurs et Servomoteurs pour micro:bit,Waveshare,https://eu.robotshop.com//fr/products/controleur-moteurs-servomoteurs-pour-microbit#,,,,
Digilent PYNQ-Z1: Productivité Python pour Zynq-7000 ARM/FPGA SoC,Digilent,https://eu.robotshop.com//fr/products/digilent-pynq-z1-productivite-python-pour-zynq-7000-arm-fpga-soc#,,,,
Roue Transparente PU 145mm,Nexus Robot,https://eu.robotshop.com//fr/products/roue-transparente-pu-145mm#,,,,
Capteur Analogique de Gaz (MQ2),DFRobot,https://eu.robotshop.com//fr/products/capteur-analogique-gaz-mq2#,,,,
Capteur de Collision (Droit),DFRobot,https://eu.robotshop.com//fr/products/capteur-collision-droit#,,,,
Module émetteur-récepteur LoRa (RFM95CW),Sparkfun Electronics,https://eu.robotshop.com//fr/products/module-emetteur-recepteur-lora-rfm95cw#,,,,
Régulateur de Voltage Ajustable D24V25F6 Pololu,Pololu,https://eu.robotshop.com//fr/products/regulateur-voltage-ajustable-d24v25f6-pololu#,,,,
Poulie de distribution FingerTech S3M 15T Double,Fingertech Robotics,https://eu.robotshop.com//fr/products/poulie-distribution-fingertech-s3m-15t-double#,,,,
Fusible 0.5A de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/fusible-05a-remplacement-pour-snap-circuits#,,,,
Arc de 15 LEDs ZIP pour micro:bit,Kitronik,https://eu.robotshop.com//fr/products/arc-15-leds-zip-pour-microbit#,,,,
Module de capteur à ultrasons haute performance Maxbotix MB1222 I2CXL-MaxSonar-EZ2,Maxbotix,https://eu.robotshop.com//fr/products/module-capteur-ultrasons-haute-performance-maxbotix-mb1222-i2cxl-maxsonar-ez2#,,,,
Module Horloge en Temps Réel RTC I2C DS1307 pour Raspberry Pi,52Pi Technology,https://eu.robotshop.com//fr/products/module-horloge-en-temps-reel-rtc-i2c-ds1307-pour-raspberry-pi#,,,,
Pôle de Pivot de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/pole-pivot-remplacement-pour-snap-circuits#,,,,
Kit Infrarouge Pour Arduino,DFRobot,https://eu.robotshop.com//fr/products/kit-infrarouge-pour-arduino#,,,,
Capteur de Température Précis Phidgets,Phidgets,https://eu.robotshop.com//fr/products/capteur-temperature-precis-phidgets#,,,,
Support de Moteur REV Core Servocity,ServoCity,https://eu.robotshop.com//fr/products/support-moteur-rev-core-servocity#,,,,
Carte de Prototypage SOP à DIP,DFRobot,https://eu.robotshop.com//fr/products/carte-prototypage-sop-dip#,,,,
"LS LiDAR 32 canaux, 150m MS-C32-C150 (±3 cm) Cartographie par drone LiDAR",Leishen,https://eu.robotshop.com//fr/products/ls-lidar-32-canaux-150m-ms-c32-c150-3-cm-cartographie-par-drone-lidar#,,,,
Servomoteur RC à engrenages en plastique analogique KPower 26g (P0260),Kpower Servo,https://eu.robotshop.com//fr/products/servomoteur-rc-engrenages-en-plastique-analogique-kpower-26g-p0260#,,,,
Amplificateur de cellule de charge smôl à l'échelle,Sparkfun Electronics,https://eu.robotshop.com//fr/products/amplificateur-cellule-charge-smol-echelle#,,,,
Kit de Montage Entretoise,DFRobot,https://eu.robotshop.com//fr/products/kit-montage-entretoise#,,,,
Roulements à billes à bride Actobotics 1/8-In DI x 3/8-In OD (2pk),ServoCity,https://eu.robotshop.com//fr/products/roulements-billes-bride-actobotics-1-8-in-di-x-3-8-in-od-2pk#,,,,
Circuit Intégré d'Alarme de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/circuit-integre-alarme-remplacement-pour-snap-circuits#,,,,
"Moteur à Vis Sans Fin Vertical 6V 160 RPM, 38.89oz-in",DFRobot,https://eu.robotshop.com//fr/products/moteur-vis-sans-fin-vertical-6v-160-rpm-3889oz-in#,,,,
Cubelet Luminosité,Modular Robotics,https://eu.robotshop.com//fr/products/cubelet-luminosite#,,,,
Module Relais Arduino PLC Ethernet 38R I/O M-Duino PLUS Industrial Shields,Industrial Shields,https://eu.robotshop.com//fr/products/module-relais-arduino-plc-ethernet-38r-i-o-m-duino-plus-industrial-shields#,,,,
Arduino Contrôleur tout-en-un basé sur JSumo XMotion,JSumo Ultimate Robot Parts,https://eu.robotshop.com//fr/products/arduino-controleur-tout-en-un-base-sur-jsumo-xmotion#,,,,
"Alimentation 12 V, 4 A (entrée NEMA 5-15P, sortie XT30 MH-FC)",ServoCity,https://eu.robotshop.com//fr/products/alimentation-12-v-4-entree-nema-5-15p-sortie-xt30-mh-fc#,,,,
Connecteur Ethernet CAT6 M20 pour boîtier étanche,Cytron,https://eu.robotshop.com//fr/products/connecteur-ethernet-cat6-m20-pour-boitier-etanche#,,,,
Chargeur Marvelmind 12V 1A,Marvelmind Robotics,https://eu.robotshop.com//fr/products/chargeur-marvelmind-12v-1a#,,,,
Câble Convertisseur USB/Sériel,Phidgets,https://eu.robotshop.com//fr/products/cable-convertisseur-usb-seriel#,,,,
Platine de Déploiement pour Contrôleur Moteur Pas-à-Pas DRV8825,Pololu,https://eu.robotshop.com//fr/products/platine-deploiement-pour-controleur-moteur-pas-a-pas-drv8825#,,,,
"Unité OLED M5Stack Écran 1,3 pouces 128 x 64",M5Stack,https://eu.robotshop.com//fr/products/unite-oled-m5stack-ecran-13-pouces-128-x-64#,,,,
Module de Communication Sans-Fil Xbee Shield DFRobot (sans XBee),DFRobot,https://eu.robotshop.com//fr/products/module-communication-sans-fil-xbee-shield-dfrobot-sans-xbee#,,,,
Sonde Gravity HF (calibrée) - I2C & UART,DFRobot,https://eu.robotshop.com//fr/products/sonde-gravity-hf-calibree-i2c-uart#,,,,
Câble de connecteur de bande LED à 4 broches - tête unique (5x),DFRobot,https://eu.robotshop.com//fr/products/cable-connecteur-bande-led-4-broches-tete-unique-5x#,,,,
Capteur de poussière Adeept PPD42NJ PPD42NS PM2.5 avec câble,Adeept,https://eu.robotshop.com//fr/products/capteur-poussiere-adeept-ppd42nj-ppd42ns-pm25-cable#,,,,
Accéléromètre série 6 axes DFRobot pour Arduino,DFRobot,https://eu.robotshop.com//fr/products/accelerometre-serie-6-axes-dfrobot-pour-arduino#,,,,
Moteur sans balais TMotor UAV MN3508 KV38,T-Motor,https://eu.robotshop.com//fr/products/moteur-sans-balais-tmotor-uav-mn3508-kv38#,,,,
Connecteur Interne pour Extrusion d'Aluminium,Modular Assembly Technology,https://eu.robotshop.com//fr/products/connecteur-interne-pour-extrusion-aluminium#,,,,
Paquet de Diodes (120pk),Whadda,https://eu.robotshop.com//fr/products/paquet-diodes-120pk#,,,,
Kit de démarrage Arduino Education,Arduino,https://eu.robotshop.com//fr/products/kit-demarrage-arduino-education#,,,,
